HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
61250,60912,2016,6,16,18
28192,28051,2016,6,18,16
25877,25763,2016,6,18,19
26210,26096,2016,6,19,18
88291,87862,2016,6,30,4
81378,80983,2016,7,2,0
74629,74232,2016,7,9,22
131719,131086,2016,7,19,21
171678,170853,2016,7,21,19
96620,96154,2016,7,22,0
90234,89796,2016,7,22,9
67447,67112,2016,7,31,3
83592,83230,2016,8,31,4
120063,119522,2016,9,7,22
104696,104183,2016,9,22,7
167481,166777,2016,9,29,21
92864,92391,2016,10,1,1
95263,94782,2016,10,2,22
83811,83435,2016,10,22,2
71256,70944,2016,10,30,3
255359,254490,2016,12,1,15
109440,108986,2016,12,15,1
23260,23163,2016,6,4,4
84035,83621,2016,6,26,13
93674,93224,2016,7,4,10
85152,84714,2016,7,8,9
57062,56752,2016,7,9,8
65722,65413,2016,7,10,4
193186,192386,2016,8,1,16
192340,191486,2016,8,5,16
61739,61410,2016,8,7,9
93256,92784,2016,8,9,7
110817,110267,2016,8,16,1
90316,89889,2016,8,16,5
213955,213052,2016,8,31,15
199117,198536,2016,9,2,12
94480,94012,2016,9,7,8
94708,94261,2016,9,8,7
90251,89836,2016,9,12,2
96898,96439,2016,10,4,7
166849,166120,2016,10,5,20
81053,80731,2016,10,7,4
86623,86291,2016,10,20,5
110346,109850,2016,12,1,1
85175,84783,2016,12,2,9
132758,132349,2016,12,2,12
99316,98888,2016,12,9,2
98292,97892,2016,12,12,2
48275,48052,2016,6,10,12
21604,21509,2016,6,12,10
32596,32462,2016,6,16,23
57726,57388,2016,6,23,16
154760,154068,2016,6,29,12
128846,128212,2016,7,1,20
187069,186259,2016,7,11,18
159444,158894,2016,7,18,11
96070,95619,2016,7,20,1
130511,129934,2016,8,26,21
222205,221543,2016,10,6,12
92993,92588,2016,10,12,6
201776,200920,2016,11,7,18
177651,176885,2016,11,15,16
204385,203550,2016,11,16,15
80412,80030,2016,11,18,7
91016,90530,2016,12,6,10
69702,69394,2016,12,10,6
78504,78168,2016,12,26,1
79152,78839,2016,12,29,6
171179,170674,2017,1,24,13
23042,22947,2016,6,4,7
31605,31453,2016,6,7,4
42680,42432,2016,6,9,10
39754,39535,2016,6,10,9
69801,69483,2016,7,2,4
86186,85795,2016,7,4,2
92983,92558,2016,7,4,6
76173,75821,2016,7,6,4
95338,94852,2016,7,29,3
96268,95804,2016,7,31,16
70897,70568,2016,9,4,11
125711,125190,2016,9,6,10
61083,60801,2016,9,10,6
62545,62261,2016,9,11,4
99470,98999,2016,10,6,9
65236,64937,2016,10,9,6
180490,179709,2016,10,26,19
87657,87233,2016,11,4,9
76111,75796,2016,11,9,4
83535,83152,2016,11,26,22
88565,88180,2016,12,31,15
82338,81937,2017,1,4,7
195747,194916,2017,1,4,16
70489,70195,2017,1,7,4
90251,89878,2017,1,16,4
87500,87035,2016,7,5,7
75971,75613,2016,7,7,5
80710,80281,2016,7,10,21
176758,175935,2016,7,12,16
84247,83883,2016,7,16,12
99829,99371,2016,7,21,10
104975,104468,2016,7,30,16
193068,192211,2016,8,9,17
96169,95663,2016,8,17,9
193185,192425,2016,9,8,17
63853,63499,2016,9,17,8
172261,171571,2016,9,30,20
88119,87683,2016,10,21,7
250674,249724,2016,10,24,16
95101,94694,2016,10,31,2
161646,161013,2016,11,30,13
88469,88107,2016,12,2,4
74859,74501,2016,12,4,2
198318,197504,2016,12,7,16
80905,80554,2016,12,16,7
72215,71879,2016,12,26,0
88215,87826,2016,12,30,23
192351,191507,2017,1,5,16
86882,86554,2017,1,16,5
110118,109675,2017,1,26,23
74868,74473,2016,6,1,14
33680,33512,2016,6,14,1
58385,58053,2016,6,26,9
104560,104006,2016,6,29,1
85477,85033,2016,7,7,8
82901,82487,2016,7,8,7
90675,90232,2016,7,31,14
217951,217022,2016,8,4,18
62629,62294,2016,8,7,7
86325,85900,2016,8,18,4
84767,84401,2016,8,24,5
225264,224423,2016,8,25,17
104841,104382,2016,9,26,6
243575,242726,2016,10,14,14
204056,203215,2016,10,25,18
102236,101841,2016,10,31,1
85799,85426,2016,10,31,3
115530,115119,2016,10,31,10
60921,60896,2016,11,18,23
150430,149746,2016,11,23,18
110672,110157,2016,11,25,20
74384,74065,2016,11,26,12
114137,113647,2016,12,21,22
138084,137544,2016,12,22,21
60351,60105,2016,12,24,12
70064,69713,2016,12,26,11
92283,91870,2016,12,27,2
90517,90144,2017,1,4,11
94599,94206,2017,1,11,4
97840,97367,2017,1,14,20
210851,210183,2017,1,20,14
98897,98482,2017,1,26,0
73286,72974,2017,1,28,1
31059,30905,2016,6,3,5
23465,23367,2016,6,5,3
59376,59051,2016,6,8,20
24234,24129,2016,6,11,12
22659,22555,2016,6,12,11
42588,42334,2016,6,20,8
31592,31449,2016,6,20,23
80859,80429,2016,6,23,20
109865,109294,2016,6,28,0
65132,64788,2016,7,2,10
89932,89546,2016,7,8,10
71656,71291,2016,7,10,2
56213,55926,2016,7,10,8
93648,93154,2016,8,6,20
65088,64806,2016,8,7,10
100382,99876,2016,8,10,7
62570,62281,2016,8,20,6
169661,168881,2016,8,24,20
115065,114570,2016,9,20,0
73407,73073,2016,10,1,10
63616,63291,2016,10,2,7
96401,95997,2016,10,7,2
304,304,2016,10,7,8
62905,62620,2016,10,8,7
88108,87758,2016,10,10,1
72385,72075,2016,11,1,5
77470,77110,2016,11,5,1
74261,73921,2016,11,6,12
61226,60947,2016,11,12,6
98402,97972,2016,12,6,11
64911,64646,2016,12,11,6
205042,204326,2017,1,24,15
35669,35464,2016,6,1,23
32372,32216,2016,6,23,1
84021,83639,2016,7,3,13
102097,101602,2016,7,12,23
90616,90184,2016,7,13,3
82597,82202,2016,7,23,12
97928,97439,2016,8,2,10
107508,106975,2016,8,4,9
87165,86767,2016,8,9,4
101309,100794,2016,8,10,2
90849,90403,2016,8,14,22
228359,227458,2016,8,15,17
207356,206436,2016,8,17,15
319152,318237,2016,8,22,14
59899,59636,2016,9,4,8
85167,84774,2016,9,8,4
62403,62102,2016,10,2,8
100114,99643,2016,10,2,21
78964,78598,2016,10,8,2
95141,94741,2016,10,21,2
111298,110806,2016,12,7,23
141236,140645,2016,12,20,21
144113,143450,2016,12,21,20
70937,70612,2016,12,23,7
61708,61443,2017,1,1,13
110679,110250,2017,1,13,1
58653,58306,2016,6,15,20
64945,64595,2016,6,20,15
62115,61802,2016,7,2,9
94705,94180,2016,7,4,9
73658,73293,2016,7,9,2
66084,65773,2016,7,9,4
140326,139751,2016,7,11,21
156924,156149,2016,7,13,20
174152,173356,2016,7,20,13
124934,124431,2016,7,21,11
174569,173638,2016,7,27,18
89153,88742,2016,9,2,7
60226,59930,2016,9,4,7
100250,99802,2016,9,7,2
85506,85102,2016,9,7,4
89480,89035,2016,9,17,21
79137,78721,2016,9,17,23
207266,206160,2016,9,21,17
209964,209114,2016,9,23,17
124360,123865,2016,10,5,11
75090,74758,2016,10,11,5
181134,180473,2016,10,12,12
63405,63138,2016,11,5,10
94870,94406,2016,11,5,19
165600,164869,2016,11,7,21
83582,83243,2016,11,10,5
68064,67752,2016,11,19,5
95126,94722,2016,11,21,7
115826,115349,2016,11,24,14
119281,118819,2016,11,30,12
186357,185892,2016,12,5,12
80180,79892,2016,12,10,12
90252,89899,2016,12,12,5
96411,96008,2016,12,12,10
74267,73986,2016,12,30,11
183905,183179,2017,1,24,17
117801,117413,2017,1,31,12
85377,84975,2016,7,1,23
75449,75041,2016,7,2,22
100562,100026,2016,7,16,17
96452,95930,2016,7,17,16
102324,101826,2016,7,21,23
88776,88310,2016,7,22,2
77012,76628,2016,7,23,1
83531,83065,2016,7,23,21
126526,125892,2016,7,28,22
335432,334384,2016,9,26,14
75763,75394,2016,10,16,0
233065,232346,2016,10,28,13
103902,103729,2017,1,3,22
70405,70113,2017,1,22,3
237250,236485,2016,7,11,13
119970,119441,2016,7,13,11
219630,218683,2016,8,9,15
104289,103820,2016,8,13,13
91768,91334,2016,8,15,9
184513,183649,2016,8,24,19
77759,77397,2016,8,27,2
222871,221970,2016,9,8,15
99953,99441,2016,9,15,8
106477,106016,2016,10,4,10
193896,193069,2016,10,5,18
83128,82808,2016,10,10,4
91567,91101,2016,10,16,22
85305,84969,2016,10,18,5
110449,109929,2016,10,22,16
261204,260594,2016,11,7,13
56065,55811,2016,11,13,7
136475,135901,2016,11,14,22
212848,212102,2016,11,22,14
99161,98801,2016,12,26,13
74094,73790,2017,1,6,7
61632,61338,2017,1,7,6
96453,95988,2017,1,8,19
85831,85455,2017,1,19,8
45806,45535,2016,6,1,10
30840,30689,2016,6,5,18
31569,31394,2016,6,10,1
23724,23612,2016,6,12,12
20524,20444,2016,6,18,5
108395,107869,2016,7,7,22
85632,85225,2016,7,22,7
80379,79951,2016,7,31,22
68377,68093,2016,10,1,6
106534,106083,2016,10,6,1
84589,84200,2016,10,22,0
162310,161733,2016,10,26,12
126890,126432,2016,11,3,22
98217,97784,2016,11,22,3
85497,85038,2016,11,25,23
76249,75866,2016,11,27,0
100685,100234,2016,12,4,18
130277,129816,2016,12,6,12
92095,91714,2016,12,12,6
71947,71642,2016,12,18,4
65489,65175,2016,12,26,10
217520,216903,2017,1,6,14
59107,58870,2017,1,14,6
116009,115533,2017,1,20,22
93474,93050,2017,1,22,20
94930,94516,2017,1,24,2
218988,218253,2017,1,26,16
28355,28230,2016,6,4,13
25899,25766,2016,6,4,21
27833,27699,2016,6,12,19
28031,27887,2016,6,13,4
22821,22703,2016,6,19,12
29173,29007,2016,6,21,4
112398,111827,2016,7,12,22
160171,159595,2016,7,22,12
95711,95154,2016,7,27,9
216234,215170,2016,8,3,15
90313,89852,2016,8,15,3
101491,100994,2016,9,10,18
244511,243748,2016,9,13,13
67890,67537,2016,9,18,10
98427,97919,2016,9,27,7
78901,78514,2016,10,2,2
103278,102777,2016,10,9,18
100112,99654,2016,10,18,9
198444,197661,2016,12,6,19
130983,130438,2016,12,7,22
282833,282223,2016,12,12,13
131150,130671,2016,12,13,12
88026,87638,2016,12,19,6
82623,82268,2016,12,22,7
96808,96345,2016,7,22,22
58387,58090,2016,7,31,6
122849,122366,2016,8,2,11
206400,205512,2016,8,4,19
108176,107647,2016,8,11,2
116171,115657,2016,8,11,23
82393,82057,2016,8,19,4
142300,141794,2016,8,23,11
95027,94572,2016,8,24,3
89437,89018,2016,8,28,22
90142,89698,2016,11,2,8
96691,96262,2016,11,8,2
107761,107271,2016,11,8,23
173021,172385,2016,11,11,14
104271,103818,2016,11,14,11
90071,89649,2016,11,23,8
192415,191877,2017,1,12,13
130787,130393,2017,1,13,12
180437,179712,2017,1,13,18
155639,155089,2017,1,18,13
79135,78795,2017,1,30,8
83563,83182,2016,8,5,5
95902,95457,2016,8,12,23
111642,111167,2016,8,23,0
200106,199447,2016,8,23,12
110688,110166,2016,9,14,0
109588,109015,2016,9,17,18
111262,110707,2016,9,18,17
71474,71143,2016,9,25,10
219786,219133,2016,9,30,12
95679,95133,2016,10,25,9
100331,99872,2016,11,27,16
118158,117701,2016,12,8,23
70092,69788,2016,12,23,8
66123,65838,2016,12,30,9
86027,85604,2017,1,4,9
87720,87378,2017,1,9,4
104458,104005,2017,1,25,23
37768,37582,2016,6,7,22
42533,42298,2016,6,22,7
75263,74899,2016,7,3,22
109181,108654,2016,7,6,22
101266,100762,2016,7,13,23
83239,82814,2016,7,22,3
81763,81363,2016,7,22,6
92778,92369,2016,7,23,13
130521,129985,2016,8,29,22
117115,116660,2016,8,29,23
100507,99989,2016,9,24,20
253868,253058,2016,10,10,15
69241,68925,2016,10,15,10
174023,173294,2017,1,16,17
233374,232520,2017,1,17,16
162149,161511,2017,1,17,21
100135,99653,2017,1,21,17
32438,32277,2016,6,3,3
23110,23022,2016,6,4,23
30254,30105,2016,6,23,4
192785,191996,2016,7,8,14
98756,98187,2016,7,14,8
102432,101951,2016,7,26,10
185296,184387,2016,7,28,19
81581,81222,2016,8,1,5
186648,185702,2016,8,3,19
110161,109639,2016,8,5,1
98559,98086,2016,8,7,14
62932,62607,2016,8,14,7
90877,90463,2016,8,19,3
96105,95634,2016,9,10,19
127646,127148,2016,9,19,10
109422,108933,2016,9,26,0
97295,96783,2016,10,1,21
83029,82636,2016,10,1,23
105283,104775,2016,10,2,20
204867,204345,2016,10,3,11
99743,99275,2016,10,9,19
86541,86185,2016,10,11,3
98530,98046,2016,10,19,9
92410,92035,2016,10,20,2
101175,100746,2016,10,21,1
72412,72047,2016,10,23,1
91321,90885,2016,10,26,7
105764,105328,2016,11,3,10
96363,95977,2016,11,10,3
95807,95356,2016,12,27,0
55461,55227,2017,1,8,10
87914,87526,2017,1,10,8
214703,214042,2017,1,13,14
82228,81895,2017,1,14,13
80139,79752,2017,1,21,22
91707,91276,2017,1,22,21
200375,199697,2017,1,31,15
68300,67951,2016,7,10,0
157571,156893,2016,8,26,20
193444,192543,2016,9,28,19
105253,104790,2016,10,7,0
119010,118523,2016,10,26,11
61185,60933,2016,11,26,10
89935,89485,2016,12,3,21
178659,177902,2016,12,13,20
167114,166550,2016,12,20,13
85979,85572,2016,12,21,3
83682,83292,2016,12,30,3
76940,76598,2017,1,25,5
75604,75253,2017,1,26,7
100185,99704,2016,6,25,14
135989,135372,2016,8,3,11
101146,100684,2016,8,11,3
72810,72465,2016,8,28,3
73637,73280,2016,9,10,23
113865,113268,2016,9,17,17
104299,103787,2016,9,17,19
250771,249876,2016,9,19,17
107261,106806,2016,9,23,10
67296,66975,2016,9,24,9
70965,70658,2016,9,25,5
85350,84982,2016,10,9,23
159980,159357,2016,10,17,21
196094,195283,2016,10,21,17
64831,64547,2016,10,23,9
92927,92526,2016,11,3,8
90490,90102,2016,11,8,3
190331,189535,2016,12,13,18
202157,201436,2016,12,15,18
74126,73766,2016,12,18,0
78987,78635,2016,12,18,13
94564,94160,2016,12,18,15
97633,97213,2017,1,10,11
94151,93740,2017,1,11,10
90197,89791,2017,1,29,21
194179,193500,2017,1,30,19
22988,22867,2016,6,5,8
32754,32600,2016,6,8,5
100530,100052,2016,7,2,14
88477,88015,2016,7,5,8
75378,75023,2016,7,8,5
97723,97238,2016,7,14,2
258339,257250,2016,8,4,15
90087,89650,2016,8,5,6
92686,92160,2016,8,5,7
67746,67409,2016,8,6,5
66806,66483,2016,8,7,5
81002,80640,2016,8,15,4
100985,100530,2016,8,29,0
119313,118748,2016,9,25,16
225002,224078,2016,9,27,16
107013,106530,2016,10,10,23
63557,63256,2016,10,23,10
118652,118133,2016,10,25,22
69471,69211,2016,10,30,4
100389,99943,2016,10,30,20
77980,77624,2016,11,26,23
168102,167408,2016,11,29,21
112947,112472,2016,12,2,0
97104,96599,2016,12,17,19
208719,207988,2016,12,19,17
83979,83647,2017,1,24,4
195149,194546,2017,1,31,14
22382,22288,2016,6,4,5
22911,22807,2016,6,5,4
21353,21268,2016,6,18,22
58089,57778,2016,6,22,18
58046,57772,2016,6,26,8
163980,163234,2016,6,30,20
88945,88511,2016,7,10,14
103107,102590,2016,7,14,10
103781,103320,2016,7,18,23
98285,97790,2016,7,23,18
176350,175505,2016,7,29,17
95111,94642,2016,7,31,15
86710,86318,2016,8,26,6
207945,207152,2016,9,13,17
107319,106886,2016,9,17,13
227958,227167,2016,10,7,14
274375,273529,2016,10,13,13
120000,119470,2016,10,13,23
92777,92352,2016,10,14,7
88869,88454,2016,10,23,13
330962,330104,2016,11,28,14
95773,95299,2016,12,3,20
90176,89785,2016,12,20,3
88969,88617,2017,1,16,0
104226,103731,2016,6,30,10
183821,183008,2016,7,1,15
98653,98182,2016,7,15,1
72156,71771,2016,7,30,23
103941,103475,2016,9,9,0
234560,233709,2016,10,28,14
62291,62034,2016,10,30,6
80824,80456,2017,1,2,4
133334,132840,2017,1,2,16
97325,96894,2017,1,4,2
107740,107241,2017,1,14,16
95081,94687,2017,1,16,2
214753,214158,2017,1,16,14
43806,43575,2016,6,20,21
53576,53291,2016,6,21,20
107485,107066,2016,9,30,23
211520,210634,2016,10,24,19
204348,203527,2016,11,3,19
75734,75415,2016,11,19,3
223078,222320,2016,12,1,17
81239,80878,2016,12,17,1
92144,91710,2016,12,26,23
59424,59189,2017,1,8,11
94234,93792,2017,1,11,8
100304,99888,2017,1,27,0
40421,40228,2016,6,3,21
24942,24849,2016,6,12,13
52372,52118,2016,6,13,12
30207,30040,2016,6,21,3
65578,65214,2016,6,26,5
107898,107410,2016,8,10,10
185741,184966,2016,9,16,19
266572,265604,2016,9,19,16
66287,65977,2016,10,8,10
94883,94408,2016,10,10,8
117660,117103,2016,10,10,22
66895,66590,2016,10,22,10
101888,101306,2016,10,25,2
117948,117463,2016,11,29,23
185479,184893,2016,12,6,13
87774,87393,2016,12,13,6
54307,54076,2016,12,25,2
87045,86725,2017,1,6,11
88531,88126,2017,1,11,6
77293,76947,2017,1,25,7
28172,28045,2016,6,11,14
28543,28397,2016,6,12,16
45454,45202,2016,6,14,11
57673,57413,2016,6,16,12
51077,50808,2016,6,17,18
27404,27278,2016,6,18,17
96212,95752,2016,7,1,22
185699,184819,2016,7,15,15
97109,96621,2016,7,22,1
229627,228700,2016,7,25,15
107526,106969,2016,8,10,0
109423,108898,2016,8,27,16
120040,119460,2016,8,31,22
206375,205546,2016,9,30,18
85398,85015,2016,10,8,0
95547,95097,2016,11,6,14
81923,81549,2016,11,14,6
200753,199949,2016,11,28,20
219869,219008,2016,12,6,16
80146,79823,2016,12,16,6
92387,92005,2016,12,22,0
70727,70394,2017,1,2,9
91780,91406,2017,1,9,2
207151,206329,2017,1,11,15
107205,106724,2017,1,14,17
63146,62881,2017,1,15,11
250821,250100,2017,1,17,14
166823,166116,2017,1,18,20
174035,173362,2017,1,20,18
244067,243326,2017,1,30,16
30566,30412,2016,6,23,0
94461,94012,2016,7,3,17
68070,67738,2016,7,17,3
306117,305169,2016,8,8,14
62130,61843,2016,8,14,8
94331,93824,2016,8,14,21
97773,97309,2016,8,21,14
112890,112391,2016,8,25,23
203209,202617,2016,8,26,12
105813,105376,2016,8,26,22
93282,92798,2016,8,28,21
111602,111115,2016,9,21,0
106607,106161,2016,10,25,23
74596,74275,2016,10,29,23
217506,216575,2016,11,2,15
93150,92726,2016,11,11,23
96541,96083,2016,11,15,2
95736,95291,2016,11,23,11
64991,64699,2016,12,26,8
158148,157534,2016,12,28,14
44411,44222,2017,1,1,9
94768,94400,2017,1,9,1
156770,156312,2017,1,9,12
96406,95954,2017,1,12,9
43008,42761,2016,6,8,10
40139,39902,2016,6,10,8
66698,66359,2016,8,6,10
94433,93949,2016,8,10,6
97159,96691,2016,10,6,8
63826,63499,2016,10,8,6
211543,210720,2016,10,14,16
103228,102763,2016,10,16,14
102817,102350,2016,10,30,15
90579,90141,2016,11,24,11
169099,168425,2016,12,2,20
93892,93463,2016,12,20,2
60077,59689,2016,6,7,19
33510,33353,2016,6,13,23
20251,20147,2016,6,19,7
62840,62480,2016,6,23,13
75264,74912,2016,6,26,12
97817,97253,2016,6,29,7
162647,161882,2016,7,6,19
161896,161159,2016,7,7,17
59886,59573,2016,7,17,7
86982,86559,2016,7,19,6
91855,91399,2016,7,29,6
233050,232331,2016,8,4,12
84690,84304,2016,8,12,4
104892,104326,2016,8,14,19
223869,223010,2016,8,19,14
145763,145284,2016,9,27,11
95023,94564,2016,10,15,20
256368,255459,2016,10,20,15
210378,209517,2016,10,26,15
115958,115440,2016,10,26,22
221163,220313,2016,10,31,18
59691,59445,2016,11,27,9
59588,59353,2016,12,4,8
93184,92797,2016,12,8,4
72276,71955,2016,12,26,6
171522,170771,2017,1,5,19
90215,89853,2017,1,7,14
55498,55233,2017,1,14,7
82948,82624,2017,1,19,5
47954,47691,2016,6,2,11
23334,23235,2016,6,11,2
92002,91516,2016,8,5,8
90767,90360,2016,8,8,5
112801,112320,2016,8,9,0
122934,122336,2016,8,16,22
250618,249721,2016,8,22,16
236306,235466,2016,8,30,13
105925,105415,2016,9,8,0
162618,162026,2016,9,12,21
182300,181573,2016,9,21,12
214135,213580,2016,9,26,11
99207,98704,2016,9,28,9
149309,148652,2016,9,28,21
81707,81334,2016,11,2,6
142997,142518,2016,11,3,11
67588,67282,2016,11,6,2
89405,88979,2016,11,11,3
59209,58956,2016,11,26,9
74064,73776,2016,12,3,12
152934,152300,2016,12,9,21
97316,96929,2016,12,12,3
83557,83191,2016,12,21,9
97891,97517,2016,12,29,12
220734,219865,2017,1,10,15
94548,94163,2017,1,14,14
60650,60401,2017,1,15,10
100961,100538,2017,1,15,17
244472,243725,2017,1,17,15
72484,72183,2017,1,27,5
50800,50585,2017,1,28,9
179070,178361,2017,1,31,17
45231,44949,2016,6,2,7
62342,62010,2016,6,2,16
34856,34696,2016,6,7,2
36488,36303,2016,6,16,2
93180,92684,2016,6,29,3
95476,95021,2016,7,1,10
63047,62708,2016,7,2,6
90899,90470,2016,7,6,2
69211,68881,2016,7,10,1
64211,63917,2016,7,31,4
123303,122746,2016,8,9,22
104245,103703,2016,8,22,9
94682,94196,2016,8,31,9
91561,91097,2016,9,5,9
116671,116172,2016,9,8,22
77575,77261,2016,9,9,5
105234,104700,2016,9,22,8
67134,66818,2016,10,1,7
103965,103538,2016,10,7,1
218472,217943,2016,10,11,12
133009,132491,2016,10,12,11
108051,107586,2016,10,28,1
140338,139823,2016,11,10,12
60198,59925,2016,11,12,10
175248,174446,2016,11,30,20
78406,78071,2016,12,3,3
80989,80656,2016,12,4,13
68899,68617,2016,12,10,11
58979,58721,2016,12,11,10
92781,92426,2016,12,13,4
138380,137807,2016,12,27,21
34125,33953,2016,6,24,1
193316,192424,2016,6,27,18
89853,89399,2016,7,10,19
97561,97068,2016,7,19,10
63115,62800,2016,7,24,5
96078,95626,2016,8,25,3
105188,104669,2016,8,30,10
151524,150877,2016,9,20,21
177785,176897,2016,9,21,20
168985,168245,2016,10,7,19
95933,95406,2016,10,19,7
59451,59170,2016,10,30,8
166651,165939,2017,1,25,19
217310,216724,2017,1,26,14
174646,174194,2017,1,27,13
80974,80554,2016,7,5,0
170779,170018,2016,7,8,16
58045,57724,2016,7,9,9
59723,59446,2016,7,16,8
89587,89146,2016,7,29,4
155604,154788,2016,7,29,20
99227,98758,2016,8,2,0
103480,102939,2016,8,7,16
276904,275896,2016,8,11,14
72951,72620,2016,8,14,11
96430,95924,2016,8,16,7
95805,95322,2016,9,7,9
87979,87580,2016,9,9,7
260975,260061,2016,10,3,16
73409,73068,2016,10,16,3
196635,195826,2016,11,2,17
188059,187327,2016,11,8,14
99473,98968,2016,11,12,18
94392,93925,2016,11,13,20
87044,86624,2016,11,14,8
101981,101518,2016,11,17,2
131651,131244,2016,11,18,12
84995,84650,2016,11,20,13
219956,219177,2016,12,2,15
106402,105915,2016,12,11,18
104031,103556,2016,12,15,2
61410,61159,2016,12,18,11
119858,119301,2016,12,26,17
78155,77790,2017,1,1,21
81777,81425,2017,1,21,1
79367,79003,2017,1,26,9
68372,67964,2016,6,2,13
29732,29593,2016,6,13,2
99380,98903,2016,6,30,7
98982,98544,2016,7,1,2
79879,79464,2016,7,2,1
94994,94444,2016,7,17,19
172547,171741,2016,7,19,17
69012,68623,2016,7,30,6
82647,82263,2016,7,31,13
145704,145073,2016,10,18,21
32662,32633,2016,10,21,18
70275,69987,2016,11,24,22
83921,83492,2017,1,4,8
71562,71242,2017,1,8,4
184599,184037,2017,1,10,13
84812,84455,2017,1,13,10
111043,110610,2017,1,19,23
200038,199301,2017,1,23,19
102798,102412,2017,1,30,11
30778,30632,2016,6,5,15
47752,47478,2016,6,8,21
53439,53155,2016,6,10,16
34460,34316,2016,6,15,5
44660,44392,2016,6,16,10
44526,44246,2016,6,21,8
172076,171251,2016,7,13,17
85501,85092,2016,7,17,13
107744,107218,2016,7,26,0
88835,88386,2016,7,28,4
86224,85747,2016,8,6,21
61890,61581,2016,8,21,6
211055,210171,2016,8,25,19
110638,110114,2016,8,27,15
96608,96092,2016,8,29,8
118777,118273,2016,10,5,22
230193,229387,2016,10,6,16
190178,189332,2016,10,12,19
64603,64334,2016,10,16,6
169262,168595,2016,10,19,12
64894,64608,2016,10,22,5
104655,104133,2016,11,12,15
110064,109613,2016,11,15,12
65033,64766,2016,11,26,11
105177,104639,2016,12,10,19
99589,99153,2016,12,11,15
103155,102728,2016,12,15,11
92009,91590,2016,12,19,10
82575,82198,2016,12,24,17
106152,105726,2017,1,3,11
99961,99527,2017,1,11,3
71374,70958,2016,6,8,14
28571,28447,2016,6,11,18
46198,45909,2016,6,14,8
70767,70385,2016,6,14,14
22116,22017,2016,6,18,11
102959,102434,2016,6,25,16
74012,73638,2016,6,25,23
88230,87775,2016,6,26,23
86403,85927,2016,7,9,20
91882,91353,2016,7,20,9
93226,92721,2016,7,29,8
109684,109176,2016,8,6,14
77116,76734,2016,8,13,23
64148,63845,2016,8,14,6
233620,232821,2016,8,23,13
98793,98307,2016,8,29,7
196876,196110,2016,9,2,16
171215,170470,2016,9,7,20
99152,98692,2016,9,16,2
215698,214841,2016,9,16,16
97168,96664,2016,9,20,7
139813,139272,2016,10,3,22
75058,74726,2016,10,22,3
98455,97955,2016,11,6,18
78796,78438,2016,11,18,6
290281,289675,2016,12,5,13
87630,87286,2016,12,13,5
199812,199081,2016,12,16,16
202847,202176,2017,1,27,15
52699,52481,2017,1,29,10
74306,74016,2017,1,31,5
46317,46054,2016,6,8,9
44349,44089,2016,6,9,8
164706,164068,2016,8,2,12
184762,183797,2016,8,2,18
62465,62149,2016,8,6,9
89650,89182,2016,8,9,6
99626,99140,2016,8,12,2
115551,115018,2016,8,15,23
167207,166449,2016,8,17,20
104154,103649,2016,8,18,2
107424,106923,2016,8,20,17
229457,228524,2016,8,23,15
96827,96308,2016,9,6,8
91675,91271,2016,9,8,6
208891,208042,2016,9,28,16
147409,146773,2016,10,11,21
137166,136737,2016,10,21,11
157400,156703,2016,10,24,21
87426,87083,2016,10,29,12
162061,161352,2016,11,10,21
97791,97291,2016,11,13,19
88039,87696,2016,11,19,13
101570,101148,2016,11,21,10
82344,81946,2016,12,2,8
71126,70833,2016,12,4,12
102335,101849,2016,12,8,2
94117,93753,2016,12,12,4
74504,74140,2016,12,29,10
100675,100229,2017,1,28,16
100701,100186,2016,6,29,2
89602,89101,2016,7,4,21
84116,83697,2016,7,21,4
69528,69206,2016,8,27,4
112475,111962,2016,9,29,0
234119,233177,2016,9,29,18
124602,124069,2016,10,1,14
178426,177604,2016,10,4,20
81347,80980,2016,10,5,5
112304,111809,2016,10,14,1
87253,86908,2016,10,20,4
139601,138956,2016,11,11,20
66003,65707,2016,11,20,11
113045,112516,2016,11,24,16
179419,178732,2016,12,1,21
90890,90483,2016,12,21,1
142183,141603,2017,1,11,22
144175,143533,2017,1,16,21
102050,101640,2017,1,21,16
59359,59126,2017,1,22,11
181641,180933,2017,1,30,20
36298,36138,2016,6,6,22
37761,37569,2016,6,10,21
41101,40871,2016,6,21,10
37741,37544,2016,6,22,6
205916,205048,2016,6,27,16
97320,96821,2016,6,28,6
93269,92803,2016,7,29,7
90512,90088,2016,8,28,23
153383,152822,2016,10,6,21
194777,193940,2016,10,18,19
195373,194549,2016,10,19,18
85423,85082,2016,10,21,6
138855,138374,2016,12,28,13
85128,84754,2017,1,26,3
26497,26372,2016,6,18,18
71156,70846,2016,6,25,11
193692,192841,2016,7,5,16
141630,140980,2016,7,8,20
81619,81251,2016,7,10,13
101879,101385,2016,7,13,10
63847,63505,2016,7,16,5
92398,91960,2016,7,20,8
191537,190656,2016,8,4,20
97212,96706,2016,8,7,20
69786,69451,2016,8,20,4
60695,60395,2016,8,20,7
267176,266150,2016,9,15,15
226155,225415,2016,10,7,13
174753,174064,2016,10,11,20
107801,107308,2016,10,13,7
145876,145406,2016,10,20,11
