,week,hour_of_week,WindowsToAgentCalls,rate,treatment
786,5,137,182,0.0027571162382027236,0.0
787,5,138,66,0.00099856267493759,0.0
788,5,139,63,0.0009380723358001161,0.0
789,5,140,44,0.0006590575477067793,0.0
790,5,141,25,0.000400442088065224,0.0
791,5,142,24,0.00040954932509684137,0.0
792,5,143,14,0.0002527805864509606,0.0
793,5,144,12,0.00022595040388634694,0.0
794,5,145,9,0.00017115146905010936,0.0
795,5,146,1,1.8665422305179655e-05,0.0
796,5,147,4,7.017174534673614e-05,0.0
797,5,148,9,0.00014165197683203224,0.0
798,5,149,22,0.00030629150597964554,0.0
799,5,150,46,0.0005755971820764043,0.0
800,5,151,155,0.0017855702881104058,0.0
801,5,152,195,0.0021147839666840187,0.0
802,5,153,236,0.0025210173800647344,0.0
803,5,154,250,0.002729317234000742,0.0
804,5,155,257,0.00281597545608941,0.0
805,5,156,282,0.003179578536717367,0.0
806,5,157,272,0.0032223670181258145,0.0
807,5,158,243,0.0030969221946090613,0.0
808,5,159,163,0.0023683254631311295,0.0
809,5,160,132,0.0018155310428300277,0.0
810,5,161,120,0.0015069886599103342,0.0
811,5,162,43,0.0005545810978126289,0.0
812,5,163,29,0.0003822932320915395,0.0
813,5,164,29,0.00035001750087504374,0.0
814,5,165,30,0.0003687768899815612,0.0
815,5,166,11,0.00013417579468663854,0.0
816,5,167,11,0.00013153489261969676,0.0
817,6,0,4,4.718427819850426e-05,0.0
818,6,1,4,4.5705405806871807e-05,0.0
819,6,2,2,2.275804781465846e-05,0.0
820,6,3,6,5.754457306722165e-05,0.0
821,6,4,14,8.39439254577942e-05,0.0
822,6,5,45,0.00017812117781639268,0.0
823,6,6,225,0.00081913499344692,0.0
824,6,7,273,0.0010860354930720482,0.0
825,6,8,382,0.0016180749990469454,0.0
826,6,9,399,0.0019240970246419443,0.0
827,6,10,439,0.0022460872546060137,0.0
828,6,11,442,0.002314766323815908,0.0
829,6,12,410,0.002320343184416349,0.0
830,6,13,446,0.0027997664768768167,0.0
831,6,14,386,0.0029313932471635353,0.0
832,6,15,394,0.0036173338229893498,0.0
833,6,16,330,0.0032376429958989855,0.0
834,6,17,267,0.002728331732439558,0.0
835,6,18,214,0.0023335441519638845,0.0
836,6,19,168,0.0019262078928661515,0.0
837,6,20,98,0.001196216051266402,0.0
838,6,21,82,0.00106121392519736,0.0
839,6,22,14,0.000179692212909602,0.0
840,6,23,7,8.798612333140602e-05,0.0
841,6,24,12,0.000145366444579043,0.0
842,6,25,7,8.38735187337495e-05,0.0
843,6,26,4,4.793921307781733e-05,0.0
844,6,27,9,9.992228266903519e-05,0.0
845,6,28,11,9.134922809902256e-05,0.0
846,6,29,37,0.00022000237840409084,0.0
847,6,30,189,0.0009589576282796097,0.0
848,6,31,294,0.001446238304654526,0.0
849,6,32,388,0.0019694831629493517,0.0
850,6,33,387,0.002150860344137655,0.0
851,6,34,389,0.002217800557585847,0.0
852,6,35,452,0.002601079563110707,0.0
853,6,36,491,0.003016915618529146,0.0
854,6,37,421,0.002842251657417534,0.0
855,6,38,481,0.003861437803556376,0.0
856,6,39,406,0.003887622804833675,0.0
857,6,40,320,0.0033056826751237047,0.0
858,6,41,253,0.0026880006799685514,0.0
859,6,42,180,0.0020298386278290877,0.0
860,6,43,146,0.0017156286721504114,0.0
861,6,44,98,0.0012168622338113862,0.0
862,6,45,57,0.0007424485170567778,0.0
863,6,46,13,0.0001669620610824279,0.0
864,6,47,6,7.550018875047188e-05,0.0
865,6,48,7,8.629510460199465e-05,0.0
866,6,49,4,4.727573572863728e-05,0.0
867,6,50,3,3.634689476362403e-05,0.0
868,6,51,8,9.258509148564352e-05,0.0
869,6,52,27,0.0002531835486956359,0.0
870,6,53,52,0.00036181967464061566,0.0
871,6,54,209,0.0012036813066565303,0.0
872,6,55,262,0.0014334015384447046,0.0
873,6,56,339,0.0018658462080391003,0.0
874,6,57,407,0.0024308230754988562,0.0
875,6,58,417,0.0025424658870584218,0.0
876,6,59,473,0.002900363618525536,0.0
877,6,60,432,0.002791942144754445,0.0
878,6,61,421,0.0030021464277309906,0.0
879,6,62,371,0.0030979917331217903,0.0
880,6,63,333,0.003271023447246152,0.0
881,6,64,318,0.003310051940752152,0.0
882,6,65,261,0.002739610996231723,0.0
883,6,66,260,0.002856389523642116,0.0
884,6,67,178,0.0020384558124620653,0.0
885,6,68,121,0.0014542919641354775,0.0
886,6,69,90,0.0011245080277378647,0.0
887,6,70,21,0.00026039729186816456,0.0
888,6,71,17,0.00020788749617853868,0.0
889,6,72,9,0.00010775217000897934,0.0
890,6,73,3,3.5410764872521244e-05,0.0
891,6,74,5,5.904721415243629e-05,0.0
892,6,75,10,0.00010920726446723236,0.0
893,6,76,25,0.00020233903929424142,0.0
894,6,77,45,0.0002544255918221961,0.0
895,6,78,255,0.001216666905228805,0.0
896,6,79,327,0.0015258911530977458,0.0
897,6,80,387,0.001856809741773901,0.0
898,6,81,453,0.002376505644856675,0.0
899,6,82,480,0.0026099155039855586,0.0
900,6,83,470,0.002603358886870209,0.0
901,6,84,507,0.002981651376146789,0.0
902,6,85,505,0.003258001458036296,0.0
903,6,86,438,0.0033887289945223283,0.0
904,6,87,380,0.0035790980672870437,0.0
905,6,88,288,0.0029262047733715365,0.0
906,6,89,232,0.0024585386531023154,0.0
907,6,90,166,0.001889799635701275,0.0
908,6,91,145,0.0017631966146624998,0.0
909,6,92,101,0.0013197783817687644,0.0
910,6,93,76,0.0010727039196036642,0.0
911,6,94,22,0.00030632562413845916,0.0
912,6,95,11,0.0001499107349714488,0.0
913,6,96,11,0.00015051173991571343,0.0
914,6,97,7,9.221932390061392e-05,0.0
915,6,98,3,3.9502271380604385e-05,0.0
916,6,99,9,0.00010736269504222933,0.0
917,6,100,13,0.00011026386992256084,0.0
918,6,101,42,0.00024395202276885546,0.0
919,6,102,233,0.001175354876461627,0.0
920,6,103,274,0.0013830141632764311,0.0
921,6,104,397,0.00207260919048166,0.0
922,6,105,400,0.002325554354019139,0.0
923,6,106,426,0.0026188470925264497,0.0
924,6,107,450,0.0028165311602230693,0.0
925,6,108,401,0.002700791379020037,0.0
926,6,109,416,0.003121365597448884,0.0
927,6,110,373,0.0034115645636307096,0.0
928,6,111,317,0.003563759822823802,0.0
929,6,112,265,0.0033582136837703234,0.0
930,6,113,264,0.00360828264880749,0.0
931,6,114,203,0.0029247349008759797,0.0
932,6,115,141,0.0020782053738558817,0.0
933,6,116,98,0.0015137005344289642,0.0
934,6,117,76,0.0012549537648612946,0.0
935,6,118,21,0.0003748928877463582,0.0
936,6,119,14,0.00026073191172362416,0.0
937,6,120,3,5.8253558321520804e-05,0.0
938,6,121,5,9.661649050259898e-05,0.0
939,6,122,10,0.00019067231056705945,0.0
940,6,123,6,0.00010562078617071839,0.0
941,6,124,9,0.00013865779256794233,0.0
942,6,125,23,0.00030065752493496644,0.0
943,6,126,79,0.0009081294831708663,0.0
944,6,127,238,0.0025408619714099648,0.0
945,6,128,274,0.002838907538646442,0.0
946,6,129,293,0.0030758248564440103,0.0
947,6,130,352,0.0038422494624125395,0.0
948,6,131,365,0.004126625211984172,0.0
949,6,132,346,0.004083366771307858,0.0
950,6,133,335,0.0042295843644260395,0.0
951,6,134,284,0.0038532508412026482,0.0
952,6,135,232,0.0034102601793326473,0.0
953,6,136,238,0.0036245678692718884,0.0
954,6,137,219,0.0034068105097770796,0.0
955,6,138,72,0.0011335012594458438,0.0
956,6,139,48,0.0007353391751945585,0.0
957,6,140,43,0.0006509036965275045,0.0
958,6,141,29,0.0004675910996452757,0.0
959,6,142,18,0.00030624744793793387,0.0
960,6,143,15,0.00027482090837470917,0.0
961,6,144,9,0.0001698914582350165,0.0
962,6,145,4,7.616291246977284e-05,0.0
963,6,146,6,0.00011247117926031455,0.0
964,6,147,3,5.332480136511492e-05,0.0
965,6,148,14,0.00021947357694900374,0.0
966,6,149,34,0.0004770925419209991,0.0
967,6,150,41,0.0005144097461827033,0.0
968,6,151,177,0.002036191286941917,0.0
969,6,152,221,0.0024025133986324155,0.0
970,6,153,244,0.002634221123430533,0.0
971,6,154,277,0.0030257681846483225,0.0
972,6,155,311,0.0034189349632821778,0.0
973,6,156,306,0.003429416775003362,0.0
974,6,157,288,0.0033782198658096,0.0
975,6,158,311,0.003825855896861814,0.0
976,6,159,246,0.0031535227156189107,0.0
977,6,160,208,0.0024705141757628305,0.0
978,6,161,183,0.0020528122405940818,0.0
979,6,162,59,0.0007015207543131637,0.0
980,6,163,43,0.0005132428593595206,0.0
981,6,164,38,0.0004633468272935668,0.0
982,6,165,15,0.00018850615158408002,0.0
983,6,166,10,0.00012152587893591941,0.0
984,6,167,12,0.00014462536005688598,0.0
985,7,0,2,2.4077529645458375e-05,0.0
986,7,1,4,4.6870788952555044e-05,0.0
987,7,2,3,3.4315519765739386e-05,0.0
988,7,3,3,2.9178905596514093e-05,0.0
989,7,4,18,0.00011144682748031105,0.0
990,7,5,46,0.0001890763210680346,0.0
991,7,6,255,0.0009482409201283658,0.0
992,7,7,346,0.001380031030755547,0.0
993,7,8,406,0.0017426912131448709,0.0
994,7,9,442,0.002169112234381901,0.0
995,7,10,438,0.0022931456932839102,0.0
996,7,11,437,0.0023554776984233933,0.0
997,7,12,463,0.00268934311487503,0.0
998,7,13,487,0.0031378259440861325,0.0
999,7,14,416,0.0032502539260879757,0.0
1000,7,15,345,0.003298594511903624,0.0
1001,7,16,333,0.0034242349457058244,0.0
1002,7,17,279,0.0029113752334839456,0.0
1003,7,18,204,0.002257461241382363,0.0
1004,7,19,160,0.0018876383284962602,0.0
1005,7,20,90,0.0011447177634758719,0.0
1006,7,21,59,0.0007907151281226546,0.0
1007,7,22,14,0.000181801654395055,0.0
1008,7,23,15,0.00019377091111082403,0.0
1009,7,24,9,0.00011411327644575181,0.0
1010,7,25,7,8.670878236095628e-05,0.0
1011,7,26,3,3.6902184609328875e-05,0.0
1012,7,27,8,9.196142218339406e-05,0.0
1013,7,28,12,0.00010360189246123562,0.0
1014,7,29,51,0.000312983283010531,0.0
1015,7,30,191,0.000990109274887511,0.0
1016,7,31,268,0.0013697509915361655,0.0
1017,7,32,322,0.0016895703139347574,0.0
1018,7,33,348,0.002023632303684406,0.0
1019,7,34,412,0.0024874570581594024,0.0
1020,7,35,404,0.0024653237568116773,0.0
1021,7,36,405,0.0026407073183454177,0.0
1022,7,37,383,0.0027459133926010897,0.0
1023,7,38,376,0.003268826178429225,0.0
1024,7,39,313,0.0033178922374042,0.0
1025,7,40,266,0.0030750023120318134,0.0
1026,7,41,244,0.002950458893094233,0.0
1027,7,42,175,0.002203308740211014,0.0
1028,7,43,142,0.0018281771014380802,0.0
1029,7,44,100,0.0013318771476519007,0.0
1030,7,45,59,0.000818398712755923,0.0
1031,7,46,13,0.00017667124199883126,0.0
1032,7,47,8,0.0001062741607662367,0.0
1033,7,48,6,7.769605304050554e-05,0.0
1034,7,49,5,6.314087993130272e-05,0.0
1035,7,50,3,3.78067069098058e-05,0.0
1036,7,51,4,4.7714476572192006e-05,0.0
1037,7,52,18,0.00017067759003242875,0.0
1038,7,53,43,0.0003022146004793264,0.0
1039,7,54,219,0.0012795045571395186,0.0
1040,7,55,305,0.0016899004897941092,0.0
1041,7,56,351,0.0019442967295931932,0.0
1042,7,57,357,0.002145896948859128,0.0
1043,7,58,430,0.0026473268155736696,0.0
1044,7,59,408,0.0025285233547555452,0.0
1045,7,60,458,0.0029987559745956916,0.0
1046,7,61,464,0.003313954318853829,0.0
1047,7,62,475,0.004003978690403938,0.0
1048,7,63,432,0.004296882770693668,0.0
1049,7,64,327,0.003432602374479074,0.0
1050,7,65,252,0.0027124481997739627,0.0
1051,7,66,232,0.002613201171435008,0.0
1052,7,67,175,0.002045228773447087,0.0
1053,7,68,105,0.001297882597248489,0.0
1054,7,69,54,0.0007000440768492832,0.0
1055,7,70,17,0.00021327579068862988,0.0
1056,7,71,13,0.00015437046536757984,0.0
1057,7,72,6,7.247077012271717e-05,0.0
1058,7,73,2,2.365352319227949e-05,0.0
1059,7,74,3,3.562310752241287e-05,0.0
1060,7,75,16,0.00017595565917388818,0.0
1061,7,76,29,0.00023593924157737587,0.0
1062,7,77,48,0.00026819837739981673,0.0
1063,7,78,207,0.0009664542334897402,0.0
1064,7,79,287,0.0013317927229360693,0.0
1065,7,80,334,0.0015936483094922274,0.0
1066,7,81,375,0.0019842739673838275,0.0
1067,7,82,382,0.002114340430949073,0.0
1068,7,83,437,0.0024426508071367886,0.0
1069,7,84,397,0.0023729968499512847,0.0
1070,7,85,409,0.002675300889586604,0.0
1071,7,86,335,0.0026666666666666666,0.0
1072,7,87,303,0.0029724241443244356,0.0
1073,7,88,306,0.003216752341606484,0.0
1074,7,89,257,0.002800082804005099,0.0
1075,7,90,185,0.0021679264076873497,0.0
1076,7,91,128,0.001578960353292379,0.0
1077,7,92,100,0.0013387776959635854,0.0
1078,7,93,72,0.0010381071845668064,0.0
1079,7,94,21,0.0002980752853006302,0.0
1080,7,95,13,0.00017862295442366616,0.0
1081,7,96,8,0.00010882428958143457,0.0
1082,7,97,2,2.6598928063199053e-05,0.0
1083,7,98,7,9.335698376922154e-05,0.0
1084,7,99,4,4.8440224762642895e-05,0.0
1085,7,100,16,0.00013969163072517418,0.0
1086,7,101,47,0.000286332206281032,0.0
1087,7,102,191,0.001017299416251225,0.0
1088,7,103,270,0.0014371104499220234,0.0
1089,7,104,339,0.00185104291798624,0.0
1090,7,105,347,0.0021191745601338683,0.0
1091,7,106,400,0.0025831116162529384,0.0
1092,7,107,367,0.0024260292445596127,0.0
1093,7,108,357,0.0025378545532096395,0.0
1094,7,109,404,0.0032166885624427726,0.0
1095,7,110,382,0.003703631886137558,0.0
1096,7,111,279,0.003324079920889281,0.0
1097,7,112,236,0.0031130047090791573,0.0
1098,7,113,199,0.0028184972735641953,0.0
1099,7,114,172,0.0025490544786294384,0.0
1100,7,115,138,0.0020773121387283235,0.0
1101,7,116,85,0.0013291634089132134,0.0
1102,7,117,69,0.0011448671788149795,0.0
1103,7,118,15,0.0002674559589187647,0.0
1104,7,119,5,9.317233154442457e-05,0.0
1105,7,120,10,0.00019025151249952438,0.0
1106,7,121,7,0.00013402002642109092,0.0
1107,7,122,5,9.541802637354248e-05,0.0
1108,7,123,7,0.000126706005864678,0.0
1109,7,124,11,0.00017221943887775552,0.0
1110,7,125,35,0.0004673833210923416,0.0
1111,7,126,71,0.0008474373970542598,0.0
1112,7,127,248,0.0027630464815722624,0.0
1113,7,128,284,0.0030962452575116653,0.0
1114,7,129,292,0.0032080861349154033,0.0
1115,7,130,322,0.0036794533383611577,0.0
1116,7,131,321,0.0038405857790646198,0.0
1117,7,132,308,0.0038455775857763573,0.0
1118,7,133,332,0.004391824856141279,0.0
1119,7,134,246,0.003501131463216771,0.0
1120,7,135,252,0.003845977748271599,0.0
1121,7,136,220,0.0034416407239960577,0.0
1122,7,137,179,0.002880592211136144,0.0
1123,7,138,68,0.0010967211263971097,0.0
1124,7,139,33,0.0005160200778721208,0.0
1125,7,140,37,0.0005750163180306468,0.0
1126,7,141,25,0.0004100982595429865,0.0
1127,7,142,20,0.00034762053742135084,0.0
1128,7,143,12,0.00022218107757822627,0.0
1129,7,144,8,0.0001526397130373395,0.0
1130,7,145,8,0.00015512594287487154,0.0
1131,7,146,5,9.573775514111745e-05,0.0
1132,7,147,5,9.056330374932077e-05,0.0
1133,7,148,8,0.0001288867407765426,0.0
1134,7,149,24,0.00034152519459820985,0.0
1135,7,150,37,0.0004810254943512006,0.0
1136,7,151,174,0.0021085541862071473,0.0
1137,7,152,195,0.0022592978797358358,0.0
1138,7,153,230,0.0026777502241160512,0.0
1139,7,154,236,0.0028460824157933453,0.0
1140,7,155,252,0.0030619684082624546,0.0
1141,7,156,247,0.0030766547918586983,0.0
1142,7,157,278,0.0035538965023522192,0.0
1143,7,158,247,0.0033042594178082194,0.0
1144,7,159,231,0.003191533455836638,0.0
1145,7,160,200,0.002485799868252607,0.0
1146,7,161,165,0.001885520346478648,0.0
1147,7,162,71,0.0008436111309141893,0.0
1148,7,163,37,0.0004419546339540606,0.0
1149,7,164,33,0.0004006118435428655,0.0
1150,7,165,29,0.00036584750466770957,0.0
1151,7,166,15,0.00018271959850413554,0.0
1152,7,167,12,0.0001436472024707319,0.0
1153,8,0,4,4.7590153597220734e-05,0.0
1154,8,1,5,5.75016675483589e-05,0.0
1155,8,2,6,7.083323495384034e-05,0.0
1156,8,3,8,8.261902303005267e-05,0.0
1157,8,4,23,0.00016156110170622572,0.0
1158,8,5,50,0.00025220680958385876,0.0
1159,8,6,214,0.0010381445349452064,0.0
1160,8,7,298,0.0015620085962889192,0.0
1161,8,8,378,0.0021278032964063766,0.0
1162,8,9,443,0.002792486132123046,0.0
1163,8,10,442,0.0029400808854831845,0.0
1164,8,11,455,0.0030770687369816325,0.0
1165,8,12,459,0.00326029051390418,0.0
1166,8,13,494,0.003812552094588337,0.0
1167,8,14,395,0.003522225689954969,0.0
1168,8,15,386,0.0040490501515771365,0.0
1169,8,16,290,0.003146530678674117,0.0
1170,8,17,298,0.0032291621516189156,0.0
1171,8,18,219,0.0025003139663656395,0.0
1172,8,19,141,0.001695343216823576,0.0
1173,8,20,90,0.0011452130096197893,0.0
1174,8,21,66,0.0008790389174502544,0.0
1175,8,22,16,0.0002061457192552986,0.0
1176,8,23,11,0.00013905920129451475,0.0
1177,8,24,7,8.733515489513543e-05,0.0
1178,8,25,5,6.097114845255225e-05,0.0
1179,8,26,6,7.349698662354843e-05,0.0
1180,8,27,12,0.00013040926775196158,0.0
1181,8,28,22,0.00016677153058362456,0.0
1182,8,29,29,0.00014861582297293142,0.0
1183,8,30,193,0.0008600061492667668,0.0
1184,8,31,267,0.0012179879022325216,0.0
1185,8,32,344,0.0016462559640886489,0.0
1186,8,33,368,0.001987652787304948,0.0
1187,8,34,385,0.0021913722543813216,0.0
1188,8,35,382,0.0022442337293054624,0.0
1189,8,36,399,0.0025061239871867346,0.0
1190,8,37,420,0.002913227439827981,0.0
1191,8,38,382,0.0031786977324734763,0.0
1192,8,39,362,0.0036032807771938205,0.0
1193,8,40,296,0.0031425507744901318,0.0
1194,8,41,228,0.0025102667708941174,0.0
1195,8,42,194,0.002209617531151051,0.0
1196,8,43,137,0.0016146330540136005,0.0
1197,8,44,105,0.0012981072360206214,0.0
1198,8,45,58,0.0007663037733854773,0.0
1199,8,46,14,0.0001801755424570796,0.0
1200,8,47,6,7.556389557069632e-05,0.0
1201,8,48,6,7.355915995439332e-05,0.0
1202,8,49,7,8.34893789582911e-05,0.0
1203,8,50,8,9.754907938056334e-05,0.0
1204,8,51,7,8.10813941366569e-05,0.0
1205,8,52,0,0.0,0.0
1206,8,53,5,3.431591228852819e-05,0.0
1207,8,54,183,0.0010453319928711785,0.0
1208,8,55,277,0.0014998186139943365,0.0
1209,8,56,366,0.0020132566902280043,0.0
1210,8,57,372,0.0022087244616234127,0.0
1211,8,58,412,0.0025439950602037667,0.0
1212,8,59,424,0.0026390315252232907,0.0
1213,8,60,409,0.0026912321105444976,0.0
1214,8,61,424,0.003062632274654551,0.0
1215,8,62,359,0.002995760873193364,0.0
1216,8,63,351,0.003451565004474251,0.0
1217,8,64,277,0.0028358483998443865,0.0
1218,8,65,269,0.0027883160229699193,0.0
1219,8,66,199,0.002147057236877596,0.0
1220,8,67,144,0.0016170145868190852,0.0
1221,8,68,95,0.0011215262201024721,0.0
1222,8,69,73,0.0009140882282966655,0.0
1223,8,70,14,0.00017203878245695959,0.0
1224,8,71,5,6.0334737121550364e-05,0.0
1225,8,72,11,0.00013118038495480238,0.0
1226,8,73,5,5.9484861102849326e-05,0.0
1227,8,74,7,8.44716899164937e-05,0.0
1228,8,75,3,3.347728566167855e-05,0.0
1229,8,76,11,9.029938350148173e-05,0.0
1230,8,77,43,0.0002512783053323594,0.0
1231,8,78,227,0.001141081966883489,0.0
1232,8,79,305,0.0015230581009213252,0.0
1233,8,80,319,0.0016468681111610163,0.0
1234,8,81,382,0.002175249982916885,0.0
1235,8,82,391,0.0023053429713571455,0.0
1236,8,83,436,0.0025678174729377953,0.0
1237,8,84,424,0.0026720275269250886,0.0
1238,8,85,410,0.0028218257901112213,0.0
1239,8,86,365,0.0029780359648836525,0.0
1240,8,87,326,0.003205979249643507,0.0
1241,8,88,293,0.0030503675016136755,0.0
1242,8,89,248,0.0026292632761892643,0.0
1243,8,90,192,0.00217226515211513,0.0
1244,8,91,137,0.0016650461837627614,0.0
1245,8,92,88,0.0011591606623022512,0.0
1246,8,93,80,0.0011445085051288288,0.0
1247,8,94,3,4.1773420964687535e-05,0.0
1248,8,96,4,5.396290050590219e-05,0.0
1249,8,97,2,2.7149198419916653e-05,0.0
1250,8,98,1,1.355160450997398e-05,0.0
1251,8,99,2,2.4217179667255952e-05,0.0
1252,8,100,4,3.4877840364124654e-05,0.0
1253,8,101,6,3.622357188567841e-05,0.0
1254,8,102,8,4.1485384180585876e-05,0.0
1255,8,103,11,5.729136827412357e-05,0.0
1256,8,104,7,3.7236815507537795e-05,0.0
1257,8,105,19,0.00011367443641410999,0.0
1258,8,106,4,2.4661520629362006e-05,0.0
1259,8,107,10,6.140054646486354e-05,0.0
1260,8,108,20,0.0001316439032417311,0.0
1261,8,109,12,8.891918727862827e-05,0.0
1262,8,110,10,8.982627598225032e-05,0.0
1263,8,111,12,0.00013082013321850234,0.0
1264,8,112,261,0.0031903580290677065,0.0
1265,8,113,199,0.0026075448458403763,0.0
1266,8,114,184,0.0025183400854045766,0.0
1267,8,115,141,0.0019823416938477114,0.0
1268,8,116,101,0.0014625387355556199,0.0
1269,8,117,68,0.0010733847926630991,0.0
1270,8,118,18,0.0003027245206861756,0.0
1271,8,119,8,0.00013881417986847357,0.0
1272,8,120,7,0.00012581781580271766,0.0
1273,8,121,9,0.00016357390814416314,0.0
1274,8,122,9,0.00016165535079211123,0.0
1275,8,123,7,0.00011899297941421457,0.0
1276,8,124,19,0.00027704062290396896,0.0
1277,8,125,28,0.00034572169403630077,0.0
1278,8,126,59,0.0006440415243043805,0.0
1279,8,127,256,0.0025919063673824783,0.0
1280,8,128,256,0.002491629681538581,0.0
1281,8,129,310,0.00312831121650941,0.0
1282,8,130,306,0.0032396379228203905,0.0
1283,8,131,330,0.0036255767963085037,0.0
1284,8,132,300,0.0033975854492740492,0.0
1285,8,133,337,0.004054915833423576,0.0
1286,8,134,296,0.003840514836583499,0.0
1287,8,135,248,0.003432003432003432,0.0
1288,8,136,196,0.0028559771521827824,0.0
1289,8,137,202,0.002976409742584761,0.0
1290,8,138,78,0.0011506461320587714,0.0
1291,8,139,51,0.000742779743959453,0.0
1292,8,140,51,0.0007427364741862667,0.0
1293,8,141,29,0.00045564528799924584,0.0
1294,8,142,18,0.0002950190942913805,0.0
1295,8,143,13,0.000225022502250225,0.0
1296,8,144,6,0.00010595278037754507,0.0
1297,8,145,4,7.362821433173192e-05,0.0
1298,8,146,5,9.175827200822154e-05,0.0
1299,8,147,7,0.00012168833878033517,0.0
1300,8,148,13,0.00019789319856299093,0.0
1301,8,149,20,0.00026847799822804524,0.0
1302,8,150,44,0.0005308367918154619,0.0
1303,8,151,182,0.002019619157530294,0.0
1304,8,152,215,0.0022865043071360206,0.0
1305,8,153,222,0.0023265075139904845,0.0
1306,8,154,278,0.0029774336235795606,0.0
1307,8,155,267,0.002862012412772936,0.0
1308,8,156,286,0.0031648371104815863,0.0
1309,8,157,271,0.0031033850945902616,0.0
1310,8,158,233,0.0027524127910410734,0.0
1311,8,159,198,0.0024185273855474665,0.0
1312,8,160,199,0.0022457201539277535,0.0
1313,8,161,157,0.00164366925605645,0.0
1314,8,162,55,0.0006103515625,0.0
1315,8,163,34,0.00038795956092106166,0.0
1316,8,164,29,0.00033810567551182205,0.0
1317,8,165,19,0.00022965443051744768,0.0
1318,8,166,15,0.00017385458802257793,0.0
1319,8,167,6,6.808896958692692e-05,0.0
1320,9,0,7,7.981209951428637e-05,0.0
1321,9,1,3,3.405337298659432e-05,0.0
1322,9,2,5,5.628348867576208e-05,0.0
1323,9,3,7,6.643950682903217e-05,0.0
1324,9,4,12,7.38275265932903e-05,0.0
1325,9,5,32,0.00013085419162778525,0.0
1326,9,6,224,0.000821849454790942,0.0
1327,9,7,289,0.0011315406180012842,0.0
1328,9,8,346,0.0014331038710372194,0.0
1329,9,9,366,0.0017068427606083075,0.0
1330,9,10,420,0.0020703321404276715,0.0
1331,9,11,441,0.0022307427715840804,0.0
1332,9,12,410,0.0022108504224881234,0.0
1333,9,13,455,0.002706512881216801,0.0
1334,9,14,390,0.0027999741540847317,0.0
1335,9,15,367,0.003221870089281795,0.0
1336,9,16,308,0.0028655960998120616,0.0
1337,9,17,290,0.00274070993838128,0.0
1338,9,18,212,0.002223434156982842,0.0
1339,9,19,155,0.0017132183082245532,0.0
1340,9,20,99,0.001173430684619761,0.0
1341,9,21,66,0.0008250928229425811,0.0
1342,9,22,15,0.00018334270418265822,0.0
1343,9,23,7,8.264462809917356e-05,0.0
1344,9,24,8,9.262046449162942e-05,0.0
1345,9,25,6,6.76773145641581e-05,0.0
1346,9,26,7,8.087623625103984e-05,0.0
1347,9,27,7,7.58889852558543e-05,0.0
1348,9,28,14,0.00011428944618599791,0.0
1349,9,29,57,0.00033501625122692353,0.0
1350,9,30,178,0.0008957371967451527,0.0
1351,9,31,260,0.0012781437420116017,0.0
1352,9,32,346,0.0017404951859714077,0.0
1353,9,56,19,0.00010230234110831126,0.0
1354,9,57,330,0.0019308746862328635,0.0
1355,9,58,362,0.0021615940860696607,0.0
1356,9,59,348,0.0020819373982961615,0.0
1357,9,60,433,0.0026936068826943532,0.0
1358,9,61,391,0.0026640321591605916,0.0
1359,9,62,368,0.0029599601048855427,0.0
1360,9,63,284,0.002698234746422939,0.0
1361,9,64,298,0.0030167439412038632,0.0
1362,9,65,228,0.002336783847494107,0.0
1363,9,66,193,0.0020857649245666363,0.0
1364,9,67,133,0.0014898288377094722,0.0
1365,9,68,95,0.0011048824172501222,0.0
1366,9,69,67,0.0008254077760804218,0.0
1367,9,70,19,0.0002259779493095779,0.0
1368,9,71,10,0.0001169248757673195,0.0
1369,9,72,6,6.850331670225034e-05,0.0
1370,9,73,7,7.825688381088665e-05,0.0
1371,9,74,3,3.428845736230327e-05,0.0
1372,9,75,6,6.34672138950887e-05,0.0
1373,9,76,21,0.0001654976751517062,0.0
1374,9,77,50,0.00027107323314466637,0.0
1375,9,78,219,0.0009965371471735204,0.0
1376,9,79,263,0.0011864215630991316,0.0
1377,9,80,342,0.0015864695485983866,0.0
1378,9,81,330,0.0016765055527896036,0.0
1379,9,82,321,0.0016843320390387238,0.0
1380,9,83,390,0.0020449361612877854,0.0
1381,9,84,381,0.0021226691031862323,0.0
1382,9,85,384,0.002366951440511853,0.0
1383,9,86,345,0.0025350125648448867,0.0
1384,9,87,332,0.002998311192189941,0.0
1385,9,88,290,0.0027979044660344046,0.0
1386,9,89,287,0.002898931334720511,0.0
1387,9,90,193,0.002068263408883888,0.0
1388,9,91,132,0.0015072450529248548,0.0
1389,9,92,88,0.001072778251859076,0.0
1390,9,93,88,0.0011614861743549133,0.0
1391,9,94,14,0.00017776197671318106,0.0
1392,9,95,20,0.0002502283333541857,0.0
1393,9,96,5,6.272738677706687e-05,0.0
1394,9,97,7,8.598557899003796e-05,0.0
1395,9,98,6,7.371007371007371e-05,0.0
1396,9,99,8,9.036382735990783e-05,0.0
1397,9,100,13,0.00010691404932849753,0.0
1398,9,101,42,0.0002422215173447908,0.0
1399,9,102,193,0.0009661932486620977,0.0
1400,9,103,295,0.0014684945690590684,0.0
1401,9,104,335,0.0017133621791921114,0.0
1402,9,105,374,0.002122166425511391,0.0
