"","dt","dnum","hnum","totchib","winchib","xbxchib","xtkchib","xabchib","totcall","wincall","xbxcall","xtkcall","xabcall","actsess","actuser"
"1913",2017-04-22 16:00:00,842,20224,849,578,271,187,84,1477,379,1098,780,318,99082,98479
"1914",2017-04-22 17:00:00,842,20225,914,596,318,218,100,1764,447,1317,930,387,95820,95254
"1915",2017-04-22 18:00:00,842,20226,959,621,338,225,113,1709,449,1260,908,352,92546,92001
"1916",2017-04-22 19:00:00,842,20227,1012,670,342,225,117,1729,426,1303,911,392,89218,88678
"1917",2017-04-22 20:00:00,842,20228,942,607,335,242,93,1590,438,1152,825,327,83794,83282
"1918",2017-04-22 21:00:00,842,20229,1006,601,405,286,119,1824,389,1435,1040,395,77275,76795
"1919",2017-04-22 22:00:00,842,20230,941,544,397,265,132,1862,360,1502,1083,419,72040,71554
"1920",2017-04-22 23:00:00,842,20231,978,573,405,256,149,1568,334,1234,896,338,68984,68542
"1921",2017-04-23 00:00:00,843,20232,990,576,414,282,132,1665,402,1263,935,328,66792,66382
"1922",2017-04-23 01:00:00,843,20233,942,554,388,289,99,1433,321,1112,804,308,66356,65921
"1923",2017-04-23 02:00:00,843,20234,753,402,351,258,93,1076,238,838,613,225,65778,65338
"1924",2017-04-23 03:00:00,843,20235,656,370,286,210,76,824,220,604,441,163,65253,64824
"1925",2017-04-23 04:00:00,843,20236,665,361,304,216,88,500,126,374,281,93,62624,62236
"1926",2017-04-23 05:00:00,843,20237,545,323,222,145,77,350,124,226,160,66,59773,59420
"1927",2017-04-23 06:00:00,843,20238,399,236,163,111,52,181,67,114,86,28,57604,57241
"1928",2017-04-23 07:00:00,843,20239,322,212,110,69,41,133,62,71,54,17,53581,53253
"1929",2017-04-23 08:00:00,843,20240,218,165,53,36,17,88,32,56,40,16,50650,50357
"1930",2017-04-23 09:00:00,843,20241,198,154,44,24,20,62,32,30,22,8,55527,55180
"1931",2017-04-23 10:00:00,843,20242,248,201,47,31,16,74,29,45,37,8,60429,60061
"1932",2017-04-23 11:00:00,843,20243,251,198,53,33,20,175,61,114,81,33,67827,67462
"1933",2017-04-23 12:00:00,843,20244,341,269,72,50,22,322,108,214,144,70,76104,75682
"1934",2017-04-23 13:00:00,843,20245,481,338,143,96,47,734,175,559,400,159,83924,83416
"1935",2017-04-23 14:00:00,843,20246,597,394,203,142,61,1135,302,833,586,247,91019,90484
"1936",2017-04-23 15:00:00,843,20247,683,423,260,179,81,1363,378,985,702,283,94491,93869
"1937",2017-04-23 16:00:00,843,20248,728,456,272,183,89,1514,433,1081,770,311,95323,94747
"1938",2017-04-23 17:00:00,843,20249,733,454,279,197,82,1519,429,1090,785,305,95357,94739
"1939",2017-04-23 18:00:00,843,20250,827,527,300,201,99,1693,480,1213,862,351,94109,93447
"1940",2017-04-23 19:00:00,843,20251,826,501,325,196,129,1651,496,1155,822,333,91243,90643
"1941",2017-04-23 20:00:00,843,20252,906,550,356,238,118,1649,526,1123,820,303,85599,85014
"1942",2017-04-23 21:00:00,843,20253,887,513,374,244,130,1680,538,1142,832,310,81846,81329
"1943",2017-04-23 22:00:00,843,20254,921,564,357,233,124,1754,481,1273,943,330,78950,78385
"1944",2017-04-23 23:00:00,843,20255,858,464,394,280,114,1543,455,1088,797,291,78270,77767
"1945",2017-02-24 07:00:00,785,18847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72767,72469
"1946",2017-02-28 17:00:00,789,18953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182744,181574
"1947",2017-02-28 18:00:00,789,18954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181750,180552
"1948",2017-02-28 19:00:00,789,18955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179052,177877
"1949",2017-02-28 20:00:00,789,18956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168956,167827
"1950",2017-02-28 21:00:00,789,18957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151915,150896
"1951",2017-02-28 22:00:00,789,18958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127918,127112
"1952",2017-02-28 23:00:00,789,18959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104850,104238
"1953",2017-03-01 00:00:00,790,18960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96930,96330
"1954",2017-03-01 01:00:00,790,18961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95805,95209
"1955",2017-03-01 02:00:00,790,18962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88653,88114
"1956",2017-03-01 03:00:00,790,18963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86617,86071
"1957",2017-03-01 04:00:00,790,18964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83399,82893
"1958",2017-03-01 05:00:00,790,18965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78429,77916
"1959",2017-03-01 06:00:00,790,18966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80533,79964
"1960",2017-03-01 07:00:00,790,18967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82453,81854
"1961",2017-03-01 08:00:00,790,18968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84110,83480
"1962",2017-03-01 09:00:00,790,18969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87566,86870
"1963",2017-03-01 10:00:00,790,18970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86271,85620
"1964",2017-03-01 11:00:00,790,18971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88529,87865
"1965",2017-03-01 12:00:00,790,18972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109093,108373
"1966",2017-03-01 13:00:00,790,18973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148020,147157
"1967",2017-03-01 14:00:00,790,18974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177651,176496
"1968",2017-03-01 15:00:00,790,18975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187402,186218
